Pattern 1
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1

Pattern 37
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1

Pattern 38
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1

Pattern 39
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1

Pattern 40
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1

Pattern 41
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1

Pattern 42
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1

Pattern 43
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1

Pattern 44
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1

Pattern 45
